10;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1778;0.0001;0.0001;0.4424;0.3678;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1249;0.4610;0.0001;0.1105;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2115;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0791;0.0001;0.0001;0.0004;0.0024;0.0035;1
11;0.0001;0.0001;0.0626;0.0001;0.0495;0.0851;0.0464;0.0001;0.0001;0.0001;0.0461;0.0205;0.0217;0.0001;0.0001;0.0001;0.0001;0.0001;0.1393;0.0001;0.0887;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0108;0.0229;0.0001;0.1135;0.0001;0.0001;0.0003;0.0046;0.0311;1
12;0.0001;0.1659;0.0851;0.0001;0.0443;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1174;0.0001;0.0001;0.0001;0.0336;0.0001;0.1808;0.2510;0.0001;0.1198;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0291;0.0001;0.1346;0.0001;0.0001;0.0026;0.0273;0.0442;1
13;0.0001;0.0001;0.0001;0.0001;0.1171;0.0001;0.1667;0.0001;0.0001;0.2074;0.3449;0.0001;0.1622;0.0001;0.0001;0.0001;0.0001;0.0001;0.3266;0.0001;0.1036;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0011;0.0028;0.0042;1
14;0.0001;0.0001;0.3550;0.0001;0.0924;0.1191;0.0001;0.1052;0.0001;0.1637;0.0001;0.0596;0.0001;0.0001;0.0001;0.5266;0.0001;0.0001;0.3854;0.0001;0.3280;0.0001;0.1384;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0529;0.0001;0.0612;0.0001;0.0001;0.0010;0.0105;0.0347;1
15;0.0001;0.1010;0.1051;0.0001;0.1652;0.0001;0.0779;0.0001;0.0001;0.2927;0.0001;0.0001;0.0001;0.0001;0.0001;0.1251;0.0001;0.0001;0.2041;0.0232;0.1462;0.0001;0.0001;0.1164;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2927;0.0001;0.0001;0.0926;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0327;0.0001;0.0980;0.0192;0.0001;0.0043;0.0246;0.0421;1
16;0.0001;0.0001;0.0001;0.0001;0.1223;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2257;0.0001;0.3257;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0733;0.0001;0.0001;0.0034;0.0137;0.0181;1
17;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2429;0.0001;0.2767;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.3380;0.1120;0.0001;0.0314;0.0428;0.0780;1
18;0.0001;0.0001;0.1376;0.0001;0.1444;0.0001;0.0334;0.0001;0.0001;0.0001;0.0001;0.0001;0.1658;0.0001;0.0757;0.0001;0.0724;0.0482;0.3782;0.0001;0.1059;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0943;0.0001;0.0779;0.0001;0.0001;0.0004;0.0015;0.0118;1
19;0.0001;0.1515;0.0001;0.0001;0.2068;0.1055;0.0001;0.0001;0.0932;0.0001;0.0001;0.1072;0.0001;0.0001;0.5336;0.0621;0.0606;0.4135;0.2666;0.0001;0.2198;0.0001;0.1226;0.1746;0.0001;0.0001;0.0001;0.0342;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.3503;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1424;0.0001;0.0095;0.1501;0.0001;0.0024;0.0409;0.0314;1
20;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.3774;0.0001;0.1248;0.0001;0.0001;0.0027;0.0037;0.0038;1
21;0.0181;0.0169;0.0251;0.0001;0.0989;0.0171;0.0279;0.0061;0.1652;0.0001;0.0384;0.0800;0.0037;0.0001;0.0001;0.0001;0.0040;0.0170;0.2510;0.0056;0.1807;0.0001;0.0199;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0045;0.0231;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0206;0.0524;0.0147;0.0429;0.0140;0.0265;0.0015;0.0296;0.3827;1
22;0.0001;0.0001;0.0001;0.0001;0.3823;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2894;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1968;0.2092;0.0001;0.1385;0.0001;0.0001;0.0036;0.0051;0.0057;1
23;0.0001;0.0001;0.0001;0.0001;0.1509;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0987;0.0001;0.0001;0.0001;0.1143;0.0001;0.1509;0.1393;0.0001;0.2014;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0689;0.0001;0.1142;0.0001;0.0001;0.0002;0.0019;0.0116;1
24;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1729;0.0001;0.0001;0.0001;0.0001;0.1015;0.0001;0.0672;0.0594;0.0001;0.0042;0.0096;0.0138;1
25;0.0181;0.0169;0.0251;0.0001;0.0989;0.0171;0.0279;0.0061;0.1652;0.0001;0.0384;0.0800;0.0037;0.0001;0.0001;0.0001;0.0040;0.0170;0.2510;0.0056;0.1807;0.0001;0.0199;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0045;0.0231;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0206;0.0524;0.0147;0.0429;0.0140;0.0265;0.0015;0.0296;0.3825;1
26;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1729;0.0001;0.0001;0.0001;0.0001;0.1015;0.0001;0.0672;0.0594;0.0001;0.0042;0.0096;0.0138;1
27;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.3074;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.3998;0.0001;0.0001;0.0001;0.0001;0.9224;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0631;0.0001;0.0001;0.0016;0.0051;0.0079;1
28;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.3278;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1823;0.0001;0.0603;0.0001;0.0001;0.0028;0.0046;0.0060;1
29;0.0001;0.0001;0.0001;0.0001;0.0846;0.0001;0.1204;0.0001;0.0001;0.0001;0.2491;0.1106;0.0001;0.0001;0.0001;0.0641;0.2540;0.0001;0.1561;0.2872;0.1497;0.0001;0.0001;0.1801;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2376;0.0001;0.0157;0.0001;0.0001;0.0016;0.0296;0.0218;1
30;0.4224;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1990;0.0001;0.0001;0.0001;0.0001;0.2286;0.0001;0.4226;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1405;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1517;0.0001;0.0001;0.0010;0.0042;0.0099;1
31;0.0001;0.0001;0.7574;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2983;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1823;0.0001;0.3614;0.0001;0.0001;0.0027;0.0046;0.0072;1
32;0.0001;0.0001;0.0001;0.0001;0.2458;0.0919;0.0001;0.0001;0.0001;0.0001;0.0001;0.1378;0.0001;0.0001;0.0001;0.0267;0.0001;0.0001;0.4214;0.0001;0.3107;0.0001;0.0001;0.0749;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0234;0.0001;0.0001;0.0276;0.0001;0.0005;0.0046;0.0150;1
33;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.6281;0.5798;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0915;0.0001;0.0007;0.0019;0.0028;1
34;0.0001;0.1635;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1568;0.5211;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2449;0.0001;0.0783;0.0001;0.0001;0.0001;0.0409;0.0001;0.0001;0.0749;0.0001;0.0001;0.2996;0.0001;0.0001;0.0001;0.1463;0.0001;0.3134;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1686;0.0001;0.0001;0.0001;0.0027;0.0133;0.0447;1
35;0.0001;0.0001;0.6400;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.6146;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1595;0.0001;0.2641;0.0001;0.0001;0.0017;0.0024;0.0042;1
36;0.0001;0.0001;0.0001;0.0001;0.3823;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2894;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2124;0.2257;0.0001;0.1495;0.0001;0.0001;0.0030;0.0051;0.0048;1
37;0.0001;0.0001;0.1201;0.0001;0.1899;0.0001;0.0890;0.0001;0.0001;0.0001;0.0001;0.1650;0.0001;0.0001;0.0001;0.0473;0.1895;0.0001;0.2918;0.0001;0.2797;0.0001;0.1898;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0577;0.0001;0.0001;0.0001;0.0001;0.0420;0.0001;0.0836;0.0739;0.0001;0.0041;0.0350;0.0404;1
38;0.0001;0.1155;0.1201;0.0001;0.0625;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1650;0.0001;0.0001;0.0001;0.0473;0.0001;0.1262;0.1753;0.0001;0.1117;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0415;0.0001;0.1649;0.0001;0.0001;0.0020;0.0273;0.0314;1
39;0.0001;0.0986;0.4150;0.0001;0.0534;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0698;0.0001;0.0001;0.0001;0.0404;0.0001;0.1080;0.2497;0.0001;0.1439;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0493;0.0001;0.0001;0.0001;0.0001;0.0353;0.0001;0.1284;0.0001;0.0001;0.0027;0.0546;0.0482;1
40;0.1084;0.0001;0.0001;0.0001;0.0794;0.3130;0.0001;0.7357;0.0001;0.0001;0.0001;0.0511;0.2757;0.0001;0.0001;0.0001;0.0001;0.0391;0.3314;0.0001;0.0703;0.0001;0.1187;0.1690;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0692;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0265;0.0001;0.0355;0.0627;0.0001;0.0011;0.0133;0.0382;1
41;0.0001;0.0001;0.0001;0.0001;0.3823;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2894;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1632;0.1735;0.0001;0.1149;0.0001;0.0001;0.0028;0.0051;0.0047;1
42;0.0001;0.0001;0.0001;0.0001;0.3823;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.2894;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1730;0.1838;0.0001;0.1217;0.0001;0.0001;0.0028;0.0051;0.0047;1
43;0.0001;0.0001;0.1376;0.0001;0.1444;0.0001;0.0334;0.0001;0.0001;0.0001;0.0001;0.0307;0.1658;0.0001;0.0757;0.0001;0.0724;0.0482;0.3782;0.0001;0.1059;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0943;0.0001;0.0730;0.0001;0.0001;0.0004;0.0015;0.0115;1
44;0.0001;0.0001;0.0001;0.0001;0.0677;0.0001;0.0482;0.1562;0.0001;0.0600;0.0997;0.0885;0.0001;0.0001;0.0001;0.0257;0.3047;0.0339;0.2185;0.1145;0.0300;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0379;0.0001;0.1392;0.0110;0.0659;0.0011;0.0169;0.0574;1
45;0.0542;0.1083;0.2625;0.0001;0.0586;0.0001;0.0001;0.5435;0.1802;0.1729;0.0001;0.1531;0.0541;0.0001;0.1261;0.0001;0.0001;0.0001;0.4886;0.0001;0.1738;0.0001;0.0001;0.0832;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0181;0.0001;0.0001;0.0001;0.0001;0.1295;0.0001;0.2256;0.0207;0.0001;0.0040;0.0586;0.1311;1
46;0.0651;0.0001;0.0451;0.0001;0.2042;0.1225;0.0112;0.0181;0.0181;0.0277;0.0231;0.0919;0.0541;0.0127;0.0001;0.0001;0.1407;0.0079;0.5450;0.0133;0.1255;0.0001;0.3320;0.0167;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0169;0.0001;0.0073;0.0001;0.0001;0.0001;0.0050;0.0270;0.0001;0.0018;0.0506;0.0001;0.0008;0.0051;0.0748;1
