12;0.0001;0.0001;0.0001;0.1876;0.9999;0.6875;0.0626;0.0001;0.0001;0.0001;0.0001;0.5000;0.9999;0.9999;0.0626;0.0001;0.0001;0.0001;0.0001;0.5625;0.9999;0.8749;0.0001;0.0001;0.0001;0.0626;0.4375;0.9999;0.9999;0.6875;0.0001;0.0001;0.0001;0.6000;0.9999;0.9999;0.9999;0.5000;0.0001;0.0001;0.0001;0.0626;0.5000;0.3750;0.9999;0.4375;0.0001;0.0001;0.0001;0.0001;0.0001;0.3125;0.9999;0.5625;0.0001;0.0001;0.0001;0.0001;0.0001;0.1251;0.8749;0.8749;0.0626;0.0001;1
13;0.0001;0.0001;0.0001;0.2500;0.8124;0.9999;0.9999;0.1876;0.0001;0.0001;0.5000;0.9999;0.5625;0.7500;0.9999;0.2667;0.0001;0.4375;0.9999;0.1876;0.1876;0.9374;0.8124;0.0001;0.0001;0.5625;0.9374;0.8749;0.9999;0.9999;0.3750;0.0001;0.0001;0.0668;0.5000;0.4375;0.7500;0.9374;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8124;0.6250;0.0001;0.0001;0.0001;0.0001;0.0001;0.1876;0.9374;0.3750;0.0001;0.0001;0.0001;0.0001;0.0001;0.3125;0.9374;0.2500;0.0001;0.0001;9
14;0.0001;0.0001;0.4375;0.7500;0.3750;0.1251;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.8124;0.8749;0.0626;0.0001;0.0001;0.5625;0.9999;0.6875;0.1876;0.0001;0.0001;0.0001;0.0001;0.5000;0.9999;0.9999;0.9999;0.2500;0.0001;0.0001;0.0001;0.0668;0.1251;0.0001;0.3750;0.7500;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.4375;0.7500;0.0001;0.0001;0.0001;0.0001;0.3750;0.5625;0.9999;0.3750;0.0001;0.0001;0.0001;0.0001;0.3125;0.9999;0.5625;0.0001;0.0001;0.0001;5
15;0.0001;0.0001;0.4375;0.6875;0.6875;0.3750;0.0001;0.0001;0.0001;0.5625;0.9999;0.7500;0.6250;0.8749;0.0001;0.0001;0.0001;0.3125;0.1251;0.0001;0.2500;0.8749;0.0001;0.0001;0.0001;0.0001;0.0626;0.3125;0.8749;0.3750;0.0001;0.0001;0.0001;0.0668;0.9374;0.9999;0.9999;0.6250;0.0001;0.0001;0.0001;0.0001;0.4375;0.2500;0.2500;0.9374;0.3750;0.0001;0.0001;0.0001;0.3125;0.2500;0.5000;0.8124;0.7500;0.0001;0.0001;0.0001;0.8749;0.9999;0.7500;0.6250;0.0626;0.0001;3
16;0.0001;0.1251;0.6250;0.9374;0.5000;0.0001;0.0001;0.0001;0.0001;0.3750;0.9999;0.4375;0.6875;0.5000;0.0001;0.0001;0.0001;0.4375;0.9999;0.1876;0.0626;0.8124;0.0626;0.0001;0.0001;0.4375;0.8124;0.0001;0.0001;0.6250;0.3750;0.0001;0.0001;0.5333;0.7500;0.0001;0.0001;0.8749;0.2858;0.0001;0.0001;0.1876;0.9999;0.0001;0.3750;0.9374;0.1251;0.0001;0.0001;0.0001;0.9374;0.5625;0.9999;0.2500;0.0001;0.0001;0.0001;0.0001;0.5625;0.9374;0.5000;0.0001;0.0001;0.0001;0
17;0.0001;0.0001;0.0001;0.0626;0.6875;0.4375;0.0001;0.0001;0.0001;0.0001;0.1251;0.8124;0.6250;0.9999;0.2500;0.0001;0.0001;0.0001;0.8124;0.2500;0.0626;0.9999;0.0001;0.0001;0.0001;0.3750;0.8749;0.5000;0.7500;0.9999;0.4375;0.0001;0.0001;0.0001;0.5000;0.5000;0.9374;0.6250;0.1429;0.0001;0.0001;0.0001;0.0001;0.0626;0.7500;0.0626;0.0001;0.0001;0.0001;0.0001;0.0001;0.2500;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1876;0.9374;0.0001;0.0001;0.0001;4
18;0.0001;0.0001;0.3125;0.7500;0.9999;0.9999;0.1876;0.0001;0.0001;0.0001;0.6875;0.6875;0.2500;0.9999;0.5625;0.0001;0.0001;0.0001;0.0001;0.2500;0.5000;0.9999;0.3125;0.0001;0.0001;0.0001;0.2500;0.9999;0.9999;0.9999;0.8749;0.0001;0.0001;0.0001;0.0001;0.6875;0.8749;0.0626;0.0001;0.0001;0.0001;0.0001;0.0001;0.8124;0.6250;0.0001;0.0001;0.0001;0.0001;0.0001;0.1876;0.9999;0.0626;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.7500;0.0001;0.0001;0.0001;0.0001;7
19;0.0001;0.0001;0.0626;0.5000;0.8124;0.8124;0.1251;0.0001;0.0001;0.2500;0.9999;0.5000;0.0626;0.7500;0.2500;0.0001;0.0001;0.4375;0.8124;0.1876;0.6250;0.8124;0.0001;0.0001;0.0001;0.1876;0.9374;0.9374;0.8749;0.9374;0.0001;0.0001;0.0001;0.0001;0.8124;0.6250;0.0001;0.6250;0.4286;0.0001;0.0001;0.0001;0.6875;0.3125;0.0001;0.5625;0.5000;0.0001;0.0001;0.0001;0.4375;0.6875;0.2500;0.8749;0.1251;0.0001;0.0001;0.0001;0.0626;0.8124;0.7500;0.2500;0.0001;0.0001;8
20;0.0001;0.0001;0.0001;0.1251;0.8124;0.7500;0.2500;0.0001;0.0001;0.0001;0.1876;0.9374;0.9374;0.8124;0.7500;0.0001;0.0001;0.1251;0.9374;0.8749;0.0626;0.7500;0.5000;0.0001;0.0001;0.5000;0.9999;0.8749;0.9999;0.9999;0.6875;0.0001;0.0001;0.2001;0.9999;0.9999;0.9999;0.9999;0.7142;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.8124;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8124;0.4375;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9374;0.1876;0.0001;0.0001;4
21;0.0001;0.0001;0.2500;0.6875;0.9374;0.9999;0.9374;0.0001;0.0001;0.0001;0.8124;0.8124;0.5000;0.8124;0.8749;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9374;0.3125;0.0001;0.0001;0.0001;0.1251;0.2500;0.6250;0.9374;0.0626;0.0001;0.0001;0.0001;0.6250;0.9999;0.9999;0.9999;0.5714;0.0001;0.0001;0.0001;0.0626;0.8124;0.8124;0.0626;0.0001;0.0001;0.0001;0.0001;0.0626;0.9999;0.3750;0.0001;0.0001;0.0001;0.0001;0.0001;0.3750;0.8749;0.1251;0.0001;0.0001;0.0001;7
22;0.0001;0.0001;0.2500;0.6250;0.8124;0.6875;0.0626;0.0001;0.0001;0.1251;0.8124;0.6250;0.2500;0.5000;0.5000;0.0001;0.0001;0.3750;0.8124;0.2500;0.5625;0.9374;0.2500;0.0001;0.0001;0.2500;0.9999;0.9999;0.9999;0.8124;0.0001;0.0001;0.0001;0.0001;0.7500;0.6875;0.0626;0.5000;0.5714;0.0001;0.0001;0.0001;0.7500;0.2500;0.0001;0.4375;0.5000;0.0001;0.0001;0.0001;0.7500;0.5000;0.5000;0.8749;0.0001;0.0001;0.0001;0.0001;0.3750;0.8124;0.6875;0.0626;0.0001;0.0001;8
23;0.0001;0.0001;0.1876;0.6875;0.8124;0.8749;0.3750;0.0001;0.0001;0.0001;0.7500;0.5625;0.1876;0.0001;0.0001;0.0001;0.0001;0.1251;0.8749;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.6250;0.3750;0.7500;0.7500;0.1251;0.0001;0.0001;0.4667;0.9999;0.8124;0.3750;0.8749;0.5714;0.0001;0.0001;0.0001;0.0001;0.0001;0.0626;0.8749;0.0626;0.0001;0.0001;0.0001;0.0626;0.2500;0.6875;0.3750;0.0001;0.0001;0.0001;0.0001;0.1876;0.8124;0.6250;0.0001;0.0001;0.0001;5
24;0.0001;0.0001;0.0626;0.2500;0.6875;0.8124;0.4375;0.0001;0.0001;0.1251;0.8749;0.7500;0.6250;0.9999;0.3125;0.0001;0.0001;0.4375;0.8749;0.3750;0.8749;0.7500;0.0001;0.0001;0.0001;0.1251;0.7500;0.6875;0.6250;0.9374;0.0626;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.2858;0.0001;0.0001;0.0001;0.0001;0.0001;0.1876;0.9999;0.1876;0.0001;0.0001;0.0001;0.0001;0.0001;0.6250;0.6875;0.0001;0.0001;0.0001;0.0001;0.0001;0.0626;0.8749;0.1876;0.0001;0.0001;9
25;0.0001;0.0001;0.5625;0.8124;0.0626;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.9999;0.3750;0.0001;0.0001;0.0001;0.0001;0.0001;0.4375;0.9999;0.6250;0.0001;0.0001;0.0001;0.0001;0.0001;0.8124;0.9999;0.6250;0.0001;0.0001;0.0001;0.0001;0.0001;0.5625;0.9999;0.8749;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.4375;0.9999;0.3125;0.0001;0.0001;0.0001;0.0001;0.1876;0.5625;0.9999;0.8124;0.5000;0.3846;0.0001;0.0001;0.2500;0.9374;0.9999;0.9999;0.9999;0.9999;1
26;0.0001;0.0001;0.5625;0.9999;0.6875;0.0001;0.0001;0.0001;0.0001;0.2500;0.9999;0.8124;0.9999;0.2500;0.0001;0.0001;0.0001;0.0001;0.5625;0.1876;0.8124;0.5625;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.1876;0.9999;0.2500;0.0001;0.0001;0.0001;0.0001;0.0001;0.7500;0.9374;0.0626;0.0001;0.0001;0.0001;0.0001;0.3750;0.9999;0.9999;0.9374;0.6875;0.0770;0.0001;0.0001;0.6250;0.9999;0.5625;0.5625;0.8124;0.3750;2
27;0.0001;0.0001;0.1251;0.8124;0.5625;0.0001;0.0001;0.0001;0.0001;0.0001;0.8749;0.6875;0.7500;0.4375;0.0001;0.0001;0.0001;0.3750;0.9999;0.0626;0.0001;0.9999;0.0001;0.0001;0.0001;0.3125;0.7500;0.0001;0.0001;0.6875;0.3125;0.0001;0.0001;0.5333;0.8124;0.0001;0.0001;0.5000;0.5000;0.0001;0.0001;0.0626;0.9999;0.0001;0.0001;0.5625;0.5000;0.0001;0.0001;0.0001;0.8124;0.1876;0.3750;0.9999;0.0626;0.0001;0.0001;0.0001;0.1876;0.9999;0.8749;0.2500;0.0001;0.0001;0
28;0.0001;0.0001;0.0001;0.6250;0.7500;0.0001;0.0001;0.0001;0.0001;0.0001;0.5625;0.8749;0.2500;0.0001;0.0001;0.0001;0.0001;0.0001;0.9374;0.1876;0.0001;0.0001;0.0001;0.0001;0.0001;0.1251;0.9374;0.1251;0.3750;0.0626;0.0001;0.0001;0.0001;0.1334;0.9999;0.9374;0.7500;0.9374;0.2858;0.0001;0.0001;0.0001;0.9999;0.3125;0.0001;0.1876;0.8749;0.0001;0.0001;0.0001;0.7500;0.6250;0.2500;0.6875;0.8749;0.0001;0.0001;0.0001;0.0626;0.6875;0.8749;0.7500;0.0626;0.0001;6
29;0.0001;0.0001;0.0001;0.0001;0.6250;0.8124;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9374;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.4375;0.9999;0.8749;0.0001;0.0001;0.0001;0.1876;0.7500;0.9999;0.9999;0.8124;0.0001;0.0001;0.0001;0.2001;0.6875;0.5625;0.9999;0.5625;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.5625;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9374;0.7500;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.9374;0.1251;0.0001;1
30;0.0001;0.0001;0.4375;0.5625;0.8124;0.6875;0.1251;0.0001;0.0001;0.3750;0.9999;0.5625;0.0626;0.8124;0.5000;0.0001;0.0001;0.5000;0.8749;0.3125;0.6875;0.8749;0.1251;0.0001;0.0001;0.1876;0.9999;0.9999;0.9999;0.3750;0.0001;0.0001;0.0001;0.1334;0.9999;0.3125;0.0626;0.7500;0.3572;0.0001;0.0001;0.2500;0.9374;0.0001;0.0001;0.5000;0.5000;0.0001;0.0001;0.1876;0.9999;0.2500;0.4375;0.8124;0.1251;0.0001;0.0001;0.0001;0.8124;0.7500;0.5000;0.0626;0.0001;0.0001;8
31;0.0001;0.0001;0.5625;0.8749;0.9999;0.4375;0.0001;0.0001;0.0001;0.0626;0.8749;0.3750;0.8749;0.8124;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8749;0.5000;0.0001;0.0001;0.0001;0.0001;0.6250;0.8124;0.9999;0.8124;0.1251;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.8124;0.5714;0.0001;0.0001;0.0001;0.1251;0.9374;0.2500;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.8124;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.7500;0.6250;0.0001;0.0001;0.0001;0.0001;7
32;0.0001;0.0001;0.5000;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.0626;0.9999;0.5625;0.6250;0.5625;0.0001;0.0001;0.0001;0.2500;0.9374;0.0001;0.0001;0.6250;0.0626;0.0001;0.0001;0.3750;0.7500;0.0001;0.0001;0.3750;0.3750;0.0001;0.0001;0.3334;0.7500;0.0001;0.0001;0.2500;0.5714;0.0001;0.0001;0.2500;0.8749;0.0001;0.0001;0.4375;0.5000;0.0001;0.0001;0.0626;0.9999;0.5625;0.5000;0.8749;0.2500;0.0001;0.0001;0.0001;0.3750;0.9374;0.8749;0.3125;0.0001;0.0001;0
33;0.0001;0.0001;0.5625;0.9999;0.9999;0.9374;0.1251;0.0001;0.0001;0.0001;0.5625;0.3750;0.5000;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.1251;0.0626;0.9999;0.4375;0.0001;0.0001;0.0001;0.7500;0.9999;0.9999;0.9999;0.8124;0.0001;0.0001;0.0001;0.1876;0.2500;0.9374;0.6250;0.0715;0.0001;0.0001;0.0001;0.0001;0.4375;0.9374;0.1251;0.0001;0.0001;0.0001;0.0001;0.1876;0.9374;0.4375;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.8124;0.0626;0.0001;0.0001;0.0001;7
34;0.0001;0.0001;0.1251;0.8749;0.6250;0.0001;0.0001;0.0001;0.0001;0.0626;0.8749;0.7500;0.0001;0.0001;0.0001;0.0001;0.0001;0.3125;0.8749;0.0626;0.0001;0.0001;0.0001;0.0001;0.0001;0.3750;0.6875;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.4667;0.9374;0.8124;0.9374;0.4375;0.0715;0.0001;0.0001;0.1876;0.9374;0.5000;0.0001;0.6875;0.6250;0.0001;0.0001;0.0001;0.6875;0.5625;0.2500;0.5000;0.9374;0.0001;0.0001;0.0001;0.0626;0.7500;0.8749;0.7500;0.2500;0.0001;6
35;0.0001;0.0001;0.0001;0.1876;0.6875;0.9999;0.6875;0.0001;0.0001;0.0001;0.3125;0.9999;0.8749;0.8124;0.9999;0.2001;0.0001;0.1876;0.9999;0.5000;0.0001;0.8124;0.8749;0.0001;0.0001;0.6250;0.9374;0.3750;0.6875;0.9999;0.3750;0.0001;0.0001;0.5333;0.9999;0.9374;0.8749;0.9374;0.0715;0.0001;0.0001;0.0001;0.1876;0.0001;0.6250;0.7500;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9374;0.5625;0.0001;0.0001;0.0001;0.0001;0.0001;0.0626;0.9999;0.3125;0.0001;0.0001;9
36;0.0001;0.0001;0.0001;0.0001;0.8124;0.9999;0.1876;0.0001;0.0001;0.0001;0.0001;0.0626;0.9374;0.9999;0.0001;0.0001;0.0001;0.1251;0.3125;0.8124;0.9999;0.8749;0.0001;0.0001;0.0001;0.6250;0.9999;0.9374;0.9999;0.7500;0.0001;0.0001;0.0001;0.0668;0.2500;0.3125;0.9999;0.7500;0.0001;0.0001;0.0001;0.0001;0.0001;0.0626;0.9999;0.8749;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9374;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.6875;0.9999;0.5000;0.0001;1
37;0.0001;0.0001;0.2500;0.8749;0.9999;0.9999;0.7500;0.0001;0.0001;0.0001;0.7500;0.5625;0.0001;0.3125;0.9999;0.2001;0.0001;0.0626;0.9374;0.8749;0.6250;0.8124;0.7500;0.0001;0.0001;0.5000;0.9999;0.9999;0.9999;0.5625;0.1876;0.0001;0.0001;0.0668;0.2500;0.5000;0.9374;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.8124;0.0001;0.0001;0.0001;0.0001;0.0001;0.0626;0.8749;0.5625;0.0001;0.0001;0.0001;0.0001;0.0001;0.3750;0.9374;0.2500;0.0001;0.0001;0.0001;9
38;0.0001;0.0001;0.3750;0.7500;0.6875;0.1876;0.0001;0.0001;0.0001;0.0001;0.9999;0.5625;0.9999;0.4375;0.0001;0.0001;0.0001;0.0001;0.0001;0.6250;0.8124;0.0001;0.0001;0.0001;0.0001;0.0001;0.8749;0.9999;0.9999;0.6250;0.0626;0.0001;0.0001;0.0001;0.5000;0.1251;0.1876;0.9374;0.2858;0.0001;0.0001;0.0001;0.0626;0.0001;0.0001;0.7500;0.3750;0.0001;0.0001;0.5000;0.9374;0.3750;0.5625;0.9999;0.1876;0.0001;0.0001;0.0001;0.4375;0.7500;0.8124;0.3750;0.0001;0.0001;3
39;0.0001;0.0001;0.0001;0.1876;0.6250;0.9374;0.5625;0.2500;0.0001;0.0001;0.1251;0.9374;0.4375;0.5625;0.9999;0.4000;0.0001;0.0001;0.6875;0.3750;0.0001;0.6250;0.9999;0.1251;0.0001;0.0626;0.9374;0.8749;0.9999;0.9999;0.4375;0.0001;0.0001;0.0001;0.3125;0.4375;0.1251;0.8749;0.1429;0.0001;0.0001;0.0001;0.0001;0.0001;0.6250;0.3750;0.0001;0.0001;0.0001;0.0001;0.0001;0.0626;0.9374;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.4375;0.5625;0.0001;0.0001;0.0001;9
40;0.0001;0.0001;0.0001;0.1251;0.6250;0.9999;0.7500;0.1251;0.0001;0.0001;0.1251;0.8749;0.7500;0.4375;0.9999;0.2001;0.0001;0.1876;0.9374;0.9374;0.2500;0.6250;0.9374;0.0001;0.0001;0.3750;0.9999;0.9999;0.9999;0.9999;0.8749;0.0001;0.0001;0.0001;0.1876;0.1876;0.2500;0.9999;0.4286;0.0001;0.0001;0.0001;0.0001;0.0001;0.3750;0.9999;0.1251;0.0001;0.0001;0.0001;0.0001;0.0001;0.6250;0.8749;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8749;0.5625;0.0001;0.0001;4
41;0.0001;0.0001;0.5000;0.8749;0.5625;0.1251;0.0001;0.0001;0.0001;0.1251;0.8749;0.3125;0.6875;0.8124;0.0001;0.0001;0.0001;0.0001;0.9374;0.0001;0.3750;0.9999;0.2500;0.0001;0.0001;0.0001;0.8124;0.5625;0.9374;0.9374;0.3750;0.0001;0.0001;0.0001;0.0001;0.3125;0.0626;0.4375;0.6428;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.3125;0.7500;0.0001;0.0001;0.0001;0.7500;0.1876;0.0001;0.5625;0.5000;0.0001;0.0001;0.0001;0.4375;0.8749;0.9374;0.8124;0.0001;0.0001;9
42;0.0001;0.0001;0.3750;0.9999;0.7500;0.1251;0.0001;0.0001;0.0001;0.3750;0.9999;0.5625;0.6875;0.6875;0.0001;0.0001;0.0001;0.4375;0.8749;0.0001;0.3125;0.8749;0.0001;0.0001;0.0001;0.1876;0.3750;0.0001;0.4375;0.6875;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8749;0.4375;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.9374;0.0001;0.0001;0.0001;0.0001;0.0001;0.2500;0.9999;0.6250;0.2500;0.1876;0.0001;0.0001;0.0001;0.4375;0.9999;0.8124;0.8749;0.9999;0.1876;2
