11;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.5000;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;3
12;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.5000;0.0001;2
13;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;0.5000;0.5000;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.5000;0.9999;2
14;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.9999;0.9999;2
15;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;3
16;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.5000;0.5000;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.5000;0.9999;2
17;0.9999;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.9999;0.0001;2
18;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.9999;0.9999;0.0001;0.9999;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;2
19;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.9999;0.0001;0.0001;3
20;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.5000;0.0001;0.9999;0.5000;0.0001;3
21;0.9999;0.5000;0.0001;0.9999;0.9999;0.0001;0.5000;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;3
22;0.9999;0.5000;0.9999;0.9999;0.9999;0.0001;0.5000;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.9999;0.5000;0.0001;3
23;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.0001;0.9999;3
24;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;3
25;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.5000;0.9999;3
26;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.5000;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;3
27;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.0001;0.0001;2
28;0.9999;0.0001;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.5000;0.0001;3
29;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;3
30;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.9999;3
31;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.5000;0.9999;3
32;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.5000;0.0001;3
33;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;3
34;0.9999;0.5000;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;3
35;0.9999;0.5000;0.9999;0.9999;0.9999;0.0001;0.5000;0.5000;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;2
36;0.9999;0.5000;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.0001;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;2
37;0.9999;0.5000;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.5000;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.5000;0.0001;0.9999;0.5000;0.9999;2
38;0.9999;0.5000;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.5000;0.9999;2
39;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;3
40;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.5000;0.0001;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.5000;0.9999;3
41;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.5000;0.9999;3
42;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.0001;0.9999;3
43;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;2
44;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.5000;0.5000;0.9999;0.0001;0.9999;0.0001;0.0001;0.0001;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.5000;0.0001;2
45;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.5000;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;2
46;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.9999;0.0001;0.0001;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;3
47;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.5000;0.9999;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;3
48;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.5000;0.9999;2
49;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.5000;0.9999;2
50;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;3
51;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.5000;0.9999;2
52;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.9999;0.9999;0.5000;0.5000;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.5000;0.0001;0.0001;0.5000;0.9999;3
53;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.5000;0.0001;3
54;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;2
55;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.5000;0.0001;2
56;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.5000;0.5000;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.5000;0.0001;2
57;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;3
58;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.9999;0.5000;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;3
59;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.5000;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.5000;0.0001;2
60;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.5000;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.0001;0.0001;2
61;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.9999;0.9999;2
62;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.5000;0.9999;2
63;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.5000;0.9999;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;0.9999;0.5000;0.0001;3
64;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.9999;0.0001;0.5000;0.0001;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;2
65;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.5000;0.9999;3
66;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.5000;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;3
67;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;2
68;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.5000;0.9999;2
69;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.5000;0.0001;3
70;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;2
71;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;3
72;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;3
73;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.0001;0.9999;0.5000;0.0001;2
74;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;3
75;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.5000;0.9999;2
76;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;2
77;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.5000;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.0001;3
78;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;3
79;0.9999;0.0001;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;2
80;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.5000;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;3
81;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.5000;0.9999;2
82;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.5000;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.9999;0.9999;0.0001;0.9999;3
83;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;3
84;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;3
85;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.5000;0.5000;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;3
86;0.0001;0.0001;0.0001;0.9999;0.9999;0.0001;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.5000;0.0001;2
87;0.9999;0.0001;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.5000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.0001;0.5000;0.0001;0.9999;0.0001;0.0001;2
88;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.0001;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.5000;0.9999;0.9999;0.9999;0.9999;0.0001;0.0001;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;3
89;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.5000;0.9999;3
90;0.0001;0.9999;0.0001;0.9999;0.0001;0.0001;0.5000;0.5000;0.0001;0.9999;0.9999;0.0001;0.9999;0.0001;0.5000;0.9999;0.9999;0.9999;0.0001;0.9999;0.9999;0.9999;0.9999;0.9999;0.0001;0.9999;0.0001;0.9999;0.0001;0.9999;2
